"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
21435,468,2,11633,"4.99","2020-03-17 04:58:35.996577+02"
21436,468,2,12026,"6.99","2020-03-17 20:28:36.996577+02"
21437,468,2,13221,"3.99","2020-03-19 16:14:13.996577+02"
21438,468,1,13417,"0.99","2020-03-19 23:20:05.996577+02"
21439,468,2,14154,"4.99","2020-03-21 02:58:26.996577+02"
21440,468,2,14210,"4.99","2020-03-21 04:56:28.996577+02"
21441,468,1,14309,"9.99","2020-03-21 08:12:43.996577+02"
21442,468,1,14313,"2.99","2020-03-21 08:18:19.996577+02"
21443,468,1,14614,"9.99","2020-03-21 18:32:17.996577+02"
21444,468,2,15435,"4.99","2020-03-23 00:56:45.996577+02"
21445,468,1,15522,"1.99","2020-03-23 04:00:57.996577+02"
21446,468,1,15836,"2.99","2020-03-23 15:57:43.996577+02"
21447,468,2,16044,"0.99","2020-03-23 22:53:05.996577+02"
21448,469,1,10258,"4.99","2020-03-01 03:19:35.996577+02"
21449,469,1,10316,"4.99","2020-03-01 05:03:23.996577+02"
21450,469,1,10658,"2.99","2020-03-01 17:07:44.996577+02"
21451,469,1,10741,"2.99","2020-03-01 20:21:18.996577+02"
21452,469,2,11185,"0.99","2020-03-02 11:33:01.996577+02"
21453,469,2,12035,"0.99","2020-03-17 20:46:32.996577+02"
21454,469,1,12447,"4.99","2020-03-18 11:25:27.996577+02"
21455,469,1,12633,"6.99","2020-03-18 18:24:04.996577+02"
21456,469,1,13654,"4.99","2020-03-20 08:26:47.996577+02"
21457,469,1,13763,"2.99","2020-03-20 12:06:22.996577+02"
21458,469,2,14197,"7.99","2020-03-21 04:15:51.996577+02"
21459,469,2,14661,"2.99","2020-03-21 20:12:47.996577+02"
21460,469,1,15487,"4.99","2020-03-23 02:34:17.996577+02"
21461,469,1,15561,"9.99","2020-03-23 05:30:57.996577+02"
21462,469,1,15851,"2.99","2020-03-23 16:14:59.996577+02"
21463,470,1,10236,"0.99","2020-03-01 02:34:00.996577+02"
21464,470,2,10944,"4.99","2020-03-02 03:48:29.996577+02"
21465,470,2,11397,"1.99","2020-03-02 19:21:40.996577+02"
21466,470,2,11711,"2.99","2020-03-17 07:59:21.996577+02"
21467,470,1,11742,"0.99","2020-03-17 09:17:09.996577+02"
21468,470,2,12177,"3.99","2020-03-18 01:44:13.996577+02"
21469,470,2,12423,"8.99","2020-03-18 10:43:18.996577+02"
21470,470,1,12753,"10.99","2020-03-18 23:06:05.996577+02"
21471,470,2,13585,"4.99","2020-03-20 06:00:49.996577+02"
21472,470,1,13592,"4.99","2020-03-20 06:19:01.996577+02"
21473,470,2,14405,"4.99","2020-03-21 11:13:27.996577+02"
21474,471,1,10430,"2.99","2020-03-01 09:05:32.996577+02"
21475,471,2,10828,"3.99","2020-03-01 23:44:36.996577+02"
21476,471,2,11601,"4.99","2020-03-17 03:43:13.996577+02"
21477,471,1,12271,"4.99","2020-03-18 05:01:37.996577+02"
21478,471,1,13661,"5.99","2020-03-20 08:34:25.996577+02"
21479,471,1,14085,"7.99","2020-03-21 00:14:50.996577+02"
21480,471,1,14094,"4.99","2020-03-21 00:50:01.996577+02"
21481,471,1,14317,"5.99","2020-03-21 08:29:06.996577+02"
21482,471,2,14538,"2.99","2020-03-21 15:56:41.996577+02"
21483,471,2,14942,"7.99","2020-03-22 06:26:53.996577+02"
21484,471,2,15184,"0.99","2020-03-22 16:19:38.996577+02"
21485,471,1,15654,"1.99","2020-03-23 09:03:19.996577+02"
21486,472,1,10282,"6.99","2020-03-01 03:57:36.996577+02"
21487,472,1,10627,"0.99","2020-03-01 16:01:29.996577+02"
21488,472,1,11911,"6.99","2020-03-17 16:20:01.996577+02"
21489,472,2,12763,"4.99","2020-03-18 23:35:27.996577+02"
21490,472,2,13188,"8.99","2020-03-19 14:55:29.996577+02"
21491,472,1,14209,"4.99","2020-03-21 04:46:22.996577+02"
21492,472,2,14596,"4.99","2020-03-21 18:07:03.996577+02"
21493,472,1,14597,"4.99","2020-03-21 18:08:07.996577+02"
21494,472,2,15185,"5.99","2020-03-22 16:21:16.996577+02"
21495,472,2,15278,"2.99","2020-03-22 19:35:13.996577+02"
21496,473,1,10867,"2.99","2020-03-02 00:52:41.996577+02"
21497,473,2,11006,"2.99","2020-03-02 05:34:18.996577+02"
21498,473,1,11216,"4.99","2020-03-02 12:52:09.996577+02"
21499,473,1,11336,"0.99","2020-03-02 17:27:22.996577+02"
21500,473,2,11421,"7.99","2020-03-02 20:20:19.996577+02"
21501,473,1,11741,"0.99","2020-03-17 09:17:05.996577+02"
21502,473,2,13984,"4.99","2020-03-20 19:40:56.996577+02"
21503,473,2,14202,"0.99","2020-03-21 04:20:18.996577+02"
21504,473,2,14550,"0.99","2020-03-21 16:25:05.996577+02"
21505,473,2,14658,"4.99","2020-03-21 20:10:16.996577+02"
21506,473,2,14757,"4.99","2020-03-21 23:52:03.996577+02"
21507,473,1,15118,"4.99","2020-03-22 13:07:03.996577+02"
21508,473,2,15400,"2.99","2020-03-22 23:41:29.996577+02"
21509,473,2,16024,"4.99","2020-03-23 22:15:13.996577+02"
21510,474,2,10376,"5.99","2020-03-01 06:55:39.996577+02"
21511,474,2,11117,"0.99","2020-03-02 09:04:29.996577+02"
21512,474,1,11489,"2.99","2020-03-02 23:03:54.996577+02"
21513,474,2,11537,"2.99","2020-03-17 01:09:34.996577+02"
21514,474,1,12083,"2.99","2020-03-17 22:42:03.996577+02"
21515,474,1,12236,"4.99","2020-03-18 03:47:55.996577+02"
21516,474,1,12440,"0.99","2020-03-18 11:16:01.996577+02"
21517,474,2,12597,"2.99","2020-03-18 17:02:28.996577+02"
21518,474,1,12702,"4.99","2020-03-18 20:58:59.996577+02"
21519,474,1,14728,"0.99","2020-03-21 22:44:02.996577+02"
21520,474,2,15046,"4.99","2020-03-22 10:23:20.996577+02"
21521,474,1,15558,"6.99","2020-03-23 05:20:48.996577+02"
21522,475,1,10357,"0.99","2020-03-01 06:18:15.996577+02"
21523,475,1,10633,"3.99","2020-03-01 16:05:43.996577+02"
21524,475,1,11293,"5.99","2020-03-02 15:29:09.996577+02"
21525,475,1,11770,"4.99","2020-03-17 10:33:31.996577+02"
21526,475,2,14303,"2.99","2020-03-21 07:51:09.996577+02"
21527,475,1,15097,"1.99","2020-03-22 12:12:08.996577+02"
21528,475,1,15288,"4.99","2020-03-22 19:52:24.996577+02"
21529,476,1,10346,"4.99","2020-03-01 05:47:49.996577+02"
21530,476,1,10617,"9.99","2020-03-01 15:34:18.996577+02"
21531,476,1,10826,"6.99","2020-03-01 23:36:22.996577+02"
21532,476,1,12616,"4.99","2020-03-18 17:51:07.996577+02"
21533,476,2,12709,"5.99","2020-03-18 21:28:17.996577+02"
21534,476,1,15413,"0.99","2020-03-23 00:06:27.996577+02"
21535,477,1,10500,"4.99","2020-03-01 11:29:27.996577+02"
21536,477,2,10912,"0.99","2020-03-02 02:28:29.996577+02"
21537,477,2,12420,"4.99","2020-03-18 10:30:16.996577+02"
21538,477,1,13002,"0.99","2020-03-19 08:06:24.996577+02"
21539,477,2,14552,"3.99","2020-03-21 16:27:53.996577+02"
21540,477,2,15091,"2.99","2020-03-22 12:03:09.996577+02"
21541,477,1,15929,"2.99","2020-03-23 18:51:56.996577+02"
21542,478,1,11906,"2.99","2020-03-17 16:09:12.996577+02"
21543,478,2,13162,"2.99","2020-03-19 13:56:52.996577+02"
21544,478,2,13507,"4.99","2020-03-20 02:38:53.996577+02"
21545,478,1,15027,"4.99","2020-03-22 09:31:30.996577+02"
21546,478,2,15188,"4.99","2020-03-22 16:24:14.996577+02"
21547,478,1,15724,"4.99","2020-03-23 11:50:35.996577+02"
21548,479,2,10303,"4.99","2020-03-01 04:41:59.996577+02"
21549,479,2,11109,"4.99","2020-03-02 08:48:55.996577+02"
21550,479,2,11584,"1.99","2020-03-17 02:41:52.996577+02"
21551,479,2,11835,"4.99","2020-03-17 13:31:39.996577+02"
21552,479,2,12401,"0.99","2020-03-18 09:49:17.996577+02"
21553,479,2,13078,"8.99","2020-03-19 10:45:09.996577+02"
21554,479,1,13974,"2.99","2020-03-20 19:23:25.996577+02"
21555,480,2,10808,"1.99","2020-03-01 23:05:37.996577+02"
21556,480,2,11017,"0.99","2020-03-02 05:48:17.996577+02"
21557,480,1,11369,"5.99","2020-03-02 18:33:07.996577+02"
21558,480,2,12905,"4.99","2020-03-19 04:42:03.996577+02"
21559,480,2,13092,"0.99","2020-03-19 11:09:35.996577+02"
21560,480,2,13131,"9.99","2020-03-19 12:36:39.996577+02"
21561,480,1,13831,"4.99","2020-03-20 14:28:01.996577+02"
21562,480,2,15363,"2.99","2020-03-22 22:10:06.996577+02"
21563,480,2,15579,"4.99","2020-03-23 06:07:07.996577+02"
21564,481,2,11207,"0.99","2020-03-02 12:29:56.996577+02"
21565,481,2,11387,"2.99","2020-03-02 19:01:04.996577+02"
21566,481,1,11752,"4.99","2020-03-17 09:39:21.996577+02"
21567,481,1,11885,"4.99","2020-03-17 15:22:19.996577+02"
21568,481,2,12160,"2.99","2020-03-18 01:06:25.996577+02"
21569,481,1,12981,"4.99","2020-03-19 07:32:26.996577+02"
21570,481,2,13497,"2.99","2020-03-20 02:15:04.996577+02"
21571,481,2,13878,"4.99","2020-03-20 15:46:04.996577+02"
21572,481,1,13990,"1.99","2020-03-20 19:57:49.996577+02"
21573,481,2,14280,"4.99","2020-03-21 07:08:24.996577+02"
21574,481,2,14584,"0.99","2020-03-21 17:43:59.996577+02"
21575,482,2,10824,"4.99","2020-03-01 23:28:48.996577+02"
21576,482,2,10839,"2.99","2020-03-02 00:06:05.996577+02"
21577,482,2,11498,"6.99","2020-03-16 23:21:20.996577+02"
21578,482,1,13174,"4.99","2020-03-19 14:21:16.996577+02"
21579,482,2,14383,"4.99","2020-03-21 10:30:31.996577+02"
21580,482,2,14732,"0.99","2020-03-21 22:50:55.996577+02"
21581,482,2,14891,"6.99","2020-03-22 04:39:28.996577+02"
21582,482,2,14995,"4.99","2020-03-22 08:20:57.996577+02"
21583,482,1,15391,"0.99","2020-03-22 23:30:11.996577+02"
21584,482,1,15849,"5.99","2020-03-23 16:09:46.996577+02"
21585,482,2,15865,"2.99","2020-03-23 16:46:51.996577+02"
21586,482,1,15879,"3.99","2020-03-23 17:11:19.996577+02"
21587,483,2,10677,"0.99","2020-03-01 17:53:01.996577+02"
21588,483,1,10953,"6.99","2020-03-02 03:57:04.996577+02"
21589,483,2,12331,"3.99","2020-03-18 07:15:45.996577+02"
21590,483,2,12695,"2.99","2020-03-18 20:40:01.996577+02"
21591,483,2,12875,"2.99","2020-03-19 03:38:47.996577+02"
21592,484,2,11871,"4.99","2020-03-17 14:40:10.996577+02"
21593,484,1,12024,"0.99","2020-03-17 20:26:00.996577+02"
21594,484,1,12771,"4.99","2020-03-18 23:57:49.996577+02"
21595,484,1,12993,"7.99","2020-03-19 07:52:29.996577+02"
21596,484,2,13160,"0.99","2020-03-19 13:49:30.996577+02"
21597,484,2,13956,"3.99","2020-03-20 18:36:45.996577+02"
21598,484,1,15607,"2.99","2020-03-23 07:22:32.996577+02"
21599,484,1,16026,"4.99","2020-03-23 22:17:48.996577+02"
21600,485,1,10771,"4.99","2020-03-01 21:18:01.996577+02"
21601,485,2,10772,"6.99","2020-03-01 21:19:36.996577+02"
21602,485,2,11188,"3.99","2020-03-02 11:45:37.996577+02"
21603,485,1,11921,"4.99","2020-03-17 16:40:53.996577+02"
21604,485,1,11974,"2.99","2020-03-17 18:25:14.996577+02"
21605,485,2,12261,"8.99","2020-03-18 04:44:32.996577+02"
21606,485,2,12487,"0.99","2020-03-18 13:13:50.996577+02"
21607,485,2,13055,"2.99","2020-03-19 10:04:54.996577+02"
21608,486,2,10902,"4.99","2020-03-02 02:04:12.996577+02"
21609,486,1,12465,"0.99","2020-03-18 12:03:28.996577+02"
21610,486,2,12609,"2.99","2020-03-18 17:34:48.996577+02"
21611,486,1,13048,"4.99","2020-03-19 09:53:32.996577+02"
21612,486,2,13803,"0.99","2020-03-20 13:14:43.996577+02"
21613,486,2,14251,"4.99","2020-03-21 06:10:46.996577+02"
21614,486,2,14284,"4.99","2020-03-21 07:13:03.996577+02"
21615,487,2,10511,"2.99","2020-03-01 12:00:42.996577+02"
21616,487,2,10555,"6.99","2020-03-01 13:25:04.996577+02"
21617,487,1,10832,"6.99","2020-03-01 23:53:19.996577+02"
21618,487,2,10877,"5.99","2020-03-02 01:00:30.996577+02"
21619,487,1,10978,"9.99","2020-03-02 04:40:53.996577+02"
21620,487,1,11669,"5.99","2020-03-17 06:17:17.996577+02"
21621,487,2,11890,"5.99","2020-03-17 15:37:09.996577+02"
21622,487,1,12493,"7.99","2020-03-18 13:22:04.996577+02"
21623,487,2,13210,"4.99","2020-03-19 15:52:04.996577+02"
21624,487,1,13658,"7.99","2020-03-20 08:30:48.996577+02"
21625,487,2,15665,"2.99","2020-03-23 09:27:38.996577+02"
21626,488,2,10474,"5.99","2020-03-01 10:30:08.996577+02"
21627,488,1,10767,"0.99","2020-03-01 21:05:49.996577+02"
21628,488,1,11774,"3.99","2020-03-17 10:49:05.996577+02"
21629,488,2,12483,"5.99","2020-03-18 13:07:03.996577+02"
21630,488,2,13446,"4.99","2020-03-20 00:34:39.996577+02"
21631,488,2,14948,"5.99","2020-03-22 06:39:19.996577+02"
21632,488,2,15259,"0.99","2020-03-22 18:51:49.996577+02"
21633,488,1,15350,"2.99","2020-03-22 21:43:55.996577+02"
21634,488,2,15499,"2.99","2020-03-23 03:05:45.996577+02"
21635,489,2,11119,"9.99","2020-03-02 09:13:10.996577+02"
21636,489,1,11705,"4.99","2020-03-17 07:50:51.996577+02"
21637,489,1,12496,"6.99","2020-03-18 13:26:51.996577+02"
21638,489,2,12701,"6.99","2020-03-18 20:55:13.996577+02"
21639,489,1,13462,"4.99","2020-03-20 01:17:45.996577+02"
21640,489,2,14095,"5.99","2020-03-21 00:54:11.996577+02"
21641,489,2,14328,"2.99","2020-03-21 08:46:46.996577+02"
21642,489,2,14424,"6.99","2020-03-21 11:52:37.996577+02"
21643,489,1,15205,"0.99","2020-03-22 17:00:49.996577+02"
21644,489,1,15981,"4.99","2020-03-23 20:40:43.996577+02"
21645,490,1,10786,"7.99","2020-03-01 21:58:00.996577+02"
21646,490,1,10955,"7.99","2020-03-02 04:01:00.996577+02"
21647,490,2,11965,"2.99","2020-03-17 18:08:11.996577+02"
21648,490,2,14557,"4.99","2020-03-21 16:33:37.996577+02"
21649,490,2,14761,"6.99","2020-03-21 23:58:54.996577+02"
21650,490,2,15276,"2.99","2020-03-22 19:27:27.996577+02"
21651,490,1,15448,"2.99","2020-03-23 01:23:50.996577+02"
21652,491,2,10974,"6.99","2020-03-02 04:39:18.996577+02"
21653,491,1,11048,"4.99","2020-03-02 06:43:33.996577+02"
21654,491,1,11590,"0.99","2020-03-17 02:56:59.996577+02"
21655,491,1,11840,"4.99","2020-03-17 13:37:27.996577+02"
21656,491,2,13607,"2.99","2020-03-20 06:37:08.996577+02"
21657,491,1,14780,"0.99","2020-03-22 00:34:59.996577+02"
21658,491,2,15685,"5.99","2020-03-23 10:09:54.996577+02"
21659,492,2,12971,"4.99","2020-03-19 07:11:09.996577+02"
21660,492,1,14255,"2.99","2020-03-21 06:20:03.996577+02"
21661,492,2,15822,"0.99","2020-03-23 15:34:25.996577+02"
21662,492,1,15958,"4.99","2020-03-23 19:51:02.996577+02"
21663,493,1,10777,"6.99","2020-03-01 21:32:16.996577+02"
21664,493,2,10885,"7.99","2020-03-02 01:20:03.996577+02"
21665,493,1,13638,"2.99","2020-03-20 07:49:41.996577+02"
21666,493,2,13675,"6.99","2020-03-20 09:01:17.996577+02"
21667,493,1,14117,"4.99","2020-03-21 01:40:25.996577+02"
21668,493,2,15177,"4.99","2020-03-22 16:03:15.996577+02"
21669,493,1,15355,"0.99","2020-03-22 21:47:50.996577+02"
21670,493,1,15490,"6.99","2020-03-23 02:36:44.996577+02"
21671,493,2,15878,"2.99","2020-03-23 17:02:57.996577+02"
21672,494,1,10403,"0.99","2020-03-01 07:59:11.996577+02"
21673,494,1,10623,"2.99","2020-03-01 15:51:04.996577+02"
21674,494,2,11152,"3.99","2020-03-02 10:22:02.996577+02"
21675,494,1,11987,"5.99","2020-03-17 18:50:25.996577+02"
21676,494,2,13094,"0.99","2020-03-19 11:16:24.996577+02"
21677,494,2,13301,"3.99","2020-03-19 19:21:41.996577+02"
21678,494,2,14634,"5.99","2020-03-21 19:19:54.996577+02"
21679,494,1,14832,"4.99","2020-03-22 02:11:55.996577+02"
21680,494,1,15086,"6.99","2020-03-22 11:49:34.996577+02"
21681,494,2,15156,"9.99","2020-03-22 14:57:37.996577+02"
21682,494,2,15291,"4.99","2020-03-22 19:56:30.996577+02"
21683,495,2,10643,"5.99","2020-03-01 16:16:59.996577+02"
21684,495,1,10783,"4.99","2020-03-01 21:52:03.996577+02"
21685,495,1,12782,"5.99","2020-03-19 00:24:49.996577+02"
21686,495,2,12837,"0.99","2020-03-19 02:19:35.996577+02"
21687,495,2,13205,"3.99","2020-03-19 15:33:52.996577+02"
21688,495,2,13445,"2.99","2020-03-20 00:33:59.996577+02"
21689,495,2,13818,"4.99","2020-03-20 13:48:35.996577+02"
21690,495,1,15984,"2.99","2020-03-23 20:44:53.996577+02"
21691,496,1,11060,"7.99","2020-03-02 07:16:44.996577+02"
21692,496,2,11448,"4.99","2020-03-02 21:12:59.996577+02"
21693,496,1,11893,"3.99","2020-03-17 15:41:55.996577+02"
21694,496,2,12605,"4.99","2020-03-18 17:28:03.996577+02"
21695,496,1,13569,"5.99","2020-03-20 05:31:25.996577+02"
21696,496,2,14013,"6.99","2020-03-20 21:11:16.996577+02"
21697,496,1,14332,"7.99","2020-03-21 08:59:09.996577+02"
21698,496,1,14348,"0.99","2020-03-21 09:22:52.996577+02"
21699,496,2,15750,"2.99","2020-03-23 13:04:31.996577+02"
21700,497,2,10760,"7.99","2020-03-01 20:53:46.996577+02"
21701,497,1,12123,"0.99","2020-03-17 23:50:44.996577+02"
21702,497,1,13159,"4.99","2020-03-19 13:48:25.996577+02"
21703,497,1,13289,"2.99","2020-03-19 18:59:56.996577+02"
21704,497,2,14134,"0.99","2020-03-21 02:14:20.996577+02"
21705,497,1,15362,"5.99","2020-03-22 22:08:46.996577+02"
21706,497,2,15633,"0.99","2020-03-23 07:59:36.996577+02"
21707,497,1,15919,"0.99","2020-03-23 18:29:57.996577+02"
21708,498,1,10225,"0.99","2020-03-01 02:07:06.996577+02"
21709,498,1,11455,"6.99","2020-03-02 21:35:32.996577+02"
21710,498,1,12893,"2.99","2020-03-19 04:15:09.996577+02"
21711,499,2,10333,"0.99","2020-03-01 05:26:58.996577+02"
21712,499,2,10497,"2.99","2020-03-01 11:24:25.996577+02"
21713,499,1,11513,"7.99","2020-03-17 00:19:59.996577+02"
21714,499,2,11606,"0.99","2020-03-17 04:01:09.996577+02"
21715,499,2,11978,"4.99","2020-03-17 18:30:36.996577+02"
21716,499,1,12004,"8.99","2020-03-17 19:25:19.996577+02"
21717,499,1,12354,"7.99","2020-03-18 08:02:33.996577+02"
21718,499,1,12436,"3.99","2020-03-18 11:09:31.996577+02"
21719,499,1,12587,"1.99","2020-03-18 16:31:39.996577+02"
21720,499,2,12947,"4.99","2020-03-19 06:22:47.996577+02"
21721,499,2,13822,"3.99","2020-03-20 14:07:54.996577+02"
21722,499,1,14858,"3.99","2020-03-22 03:14:44.996577+02"
21723,499,1,15587,"7.99","2020-03-23 06:28:54.996577+02"
21724,500,1,10947,"6.99","2020-03-02 03:51:43.996577+02"
21725,500,2,11218,"1.99","2020-03-02 12:57:38.996577+02"
21726,500,1,12639,"2.99","2020-03-18 18:41:31.996577+02"
21727,500,2,12813,"2.99","2020-03-19 01:22:48.996577+02"
21728,500,2,13628,"4.99","2020-03-20 07:32:19.996577+02"
21729,500,1,14407,"0.99","2020-03-21 11:15:17.996577+02"
21730,500,1,14964,"4.99","2020-03-22 07:07:50.996577+02"
21731,500,1,15584,"2.99","2020-03-23 06:17:47.996577+02"
21732,500,1,15853,"2.99","2020-03-23 16:22:46.996577+02"
21733,501,1,10817,"4.99","2020-03-01 23:19:34.996577+02"
21734,501,2,11393,"4.99","2020-03-02 19:12:55.996577+02"
21735,501,1,11640,"1.99","2020-03-17 05:12:59.996577+02"
21736,501,2,11799,"6.99","2020-03-17 11:53:51.996577+02"
21737,501,1,12914,"4.99","2020-03-19 04:54:25.996577+02"
21738,501,2,13889,"0.99","2020-03-20 16:08:32.996577+02"
21739,501,1,15239,"4.99","2020-03-22 18:14:43.996577+02"
21740,501,1,15699,"5.99","2020-03-23 10:49:01.996577+02"
21741,502,2,10390,"4.99","2020-03-01 07:15:14.996577+02"
21742,502,1,10938,"0.99","2020-03-02 03:33:48.996577+02"
21743,502,2,11036,"4.99","2020-03-02 06:24:55.996577+02"
21744,502,1,11301,"0.99","2020-03-02 16:06:25.996577+02"
21745,502,1,11317,"4.99","2020-03-02 16:37:18.996577+02"
21746,502,1,11435,"0.99","2020-03-02 20:42:49.996577+02"
21747,502,1,11620,"0.99","2020-03-17 04:34:48.996577+02"
21748,502,1,12762,"4.99","2020-03-18 23:35:20.996577+02"
21749,502,1,13052,"9.99","2020-03-19 10:00:08.996577+02"
21750,502,1,14411,"4.99","2020-03-21 11:23:23.996577+02"
21751,502,1,15486,"3.99","2020-03-23 02:33:46.996577+02"
21752,502,1,16034,"3.99","2020-03-23 22:35:00.996577+02"
21753,503,2,11075,"2.99","2020-03-02 07:52:49.996577+02"
21754,503,1,11161,"1.99","2020-03-02 10:34:23.996577+02"
21755,503,1,11858,"4.99","2020-03-17 14:18:57.996577+02"
21756,503,2,12370,"2.99","2020-03-18 08:26:13.996577+02"
21757,503,2,12783,"4.99","2020-03-19 00:29:40.996577+02"
21758,503,1,13332,"2.99","2020-03-19 20:29:17.996577+02"
21759,503,1,13551,"2.99","2020-03-20 04:28:56.996577+02"
21760,503,1,14823,"0.99","2020-03-22 01:53:08.996577+02"
21761,503,1,14913,"2.99","2020-03-22 05:20:39.996577+02"
21762,503,2,15056,"4.99","2020-03-22 10:44:20.996577+02"
21763,503,2,15077,"2.99","2020-03-22 11:37:44.996577+02"
21764,503,1,15588,"3.99","2020-03-23 06:31:01.996577+02"
21765,503,1,15692,"4.99","2020-03-23 10:28:28.996577+02"
21766,503,1,15726,"2.99","2020-03-23 11:56:52.996577+02"
21767,503,1,15797,"0.99","2020-03-23 14:42:13.996577+02"
21768,504,2,10397,"0.99","2020-03-01 07:39:53.996577+02"
21769,504,2,10509,"3.99","2020-03-01 11:53:54.996577+02"
21770,504,2,11569,"2.99","2020-03-17 01:59:30.996577+02"
21771,504,1,12769,"1.99","2020-03-18 23:55:06.996577+02"
21772,504,1,13166,"2.99","2020-03-19 14:04:54.996577+02"
21773,504,2,13206,"2.99","2020-03-19 15:34:00.996577+02"
21774,504,2,13387,"2.99","2020-03-19 22:14:36.996577+02"
21775,504,2,13859,"5.99","2020-03-20 15:22:09.996577+02"
21776,504,2,15018,"4.99","2020-03-22 09:21:04.996577+02"
21777,504,1,15166,"6.99","2020-03-22 15:34:03.996577+02"
21778,504,1,15723,"8.99","2020-03-23 11:45:52.996577+02"
21779,504,2,16022,"4.99","2020-03-23 22:12:53.996577+02"
21780,505,1,10896,"2.99","2020-03-02 01:47:59.996577+02"
21781,505,1,11163,"0.99","2020-03-02 10:37:06.996577+02"
21782,505,1,11907,"2.99","2020-03-17 16:09:13.996577+02"
21783,505,2,13612,"3.99","2020-03-20 06:50:34.996577+02"
21784,505,1,14398,"2.99","2020-03-21 10:55:47.996577+02"
21785,505,1,14802,"2.99","2020-03-22 01:16:49.996577+02"
21786,505,1,15436,"4.99","2020-03-23 00:58:52.996577+02"
21787,506,1,10477,"2.99","2020-03-01 10:32:43.996577+02"
21788,506,1,10873,"4.99","2020-03-02 00:59:00.996577+02"
21789,506,2,11238,"0.99","2020-03-02 13:54:16.996577+02"
21790,506,2,11781,"4.99","2020-03-17 11:05:26.996577+02"
21791,506,1,12994,"0.99","2020-03-19 07:54:36.996577+02"
21792,506,2,13073,"2.99","2020-03-19 10:34:04.996577+02"
21793,506,2,13767,"0.99","2020-03-20 12:12:02.996577+02"
21794,506,1,14074,"1.99","2020-03-20 23:44:33.996577+02"
21795,506,1,14337,"2.99","2020-03-21 09:02:52.996577+02"
21796,506,2,14395,"6.99","2020-03-21 10:52:26.996577+02"
21797,506,2,15022,"5.99","2020-03-22 09:24:09.996577+02"
21798,506,2,15572,"1.99","2020-03-23 05:56:27.996577+02"
21799,506,1,15694,"9.99","2020-03-23 10:31:12.996577+02"
21800,507,2,12071,"6.99","2020-03-17 22:17:40.996577+02"
21801,507,2,12275,"4.99","2020-03-18 05:10:28.996577+02"
21802,507,1,12343,"4.99","2020-03-18 07:43:39.996577+02"
21803,507,2,14625,"4.99","2020-03-21 19:02:47.996577+02"
21804,507,1,15394,"2.99","2020-03-22 23:32:47.996577+02"
21805,508,1,10746,"8.99","2020-03-01 20:27:15.996577+02"
21806,508,1,11365,"2.99","2020-03-02 18:28:35.996577+02"
21807,508,2,11447,"6.99","2020-03-02 21:04:51.996577+02"
21808,508,1,13095,"6.99","2020-03-19 11:16:36.996577+02"
21809,508,2,13201,"2.99","2020-03-19 15:24:31.996577+02"
21810,508,1,15010,"6.99","2020-03-22 08:58:43.996577+02"
21811,508,1,15195,"4.99","2020-03-22 16:36:49.996577+02"
21812,509,2,10988,"5.99","2020-03-02 05:06:43.996577+02"
21813,509,1,11814,"6.99","2020-03-17 12:37:46.996577+02"
21814,509,2,12109,"4.99","2020-03-17 23:27:01.996577+02"
